               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.024823,            0.030254,            0.008316,             0.99855,             0.99928,             0.99495,             0.92163,             0.02186,            0.030022,           0.0067708,           0.0022196,           0.0022196,           0.0022196
                 154,            0.024775,            0.029902,           0.0083088,             0.99855,             0.99927,             0.99494,             0.92129,            0.021876,            0.030148,           0.0067783,           0.0021717,           0.0021717,           0.0021717
                 155,            0.024823,            0.031323,           0.0082737,             0.99854,             0.99928,             0.99495,             0.92212,            0.021863,            0.030003,           0.0067851,           0.0021245,           0.0021245,           0.0021245
                 156,            0.024644,            0.030531,           0.0082193,             0.99854,             0.99927,             0.99494,             0.92219,            0.021851,            0.030054,           0.0067662,           0.0020782,           0.0020782,           0.0020782
                 157,            0.024715,            0.030386,           0.0082542,             0.99855,             0.99928,             0.99496,             0.92095,            0.021861,            0.030114,           0.0067657,           0.0020327,           0.0020327,           0.0020327
                 158,            0.024397,            0.028937,           0.0081504,             0.99852,             0.99931,             0.99495,             0.92059,             0.02186,            0.030028,            0.006771,           0.0019881,           0.0019881,           0.0019881
                 159,            0.024586,            0.030053,           0.0081684,             0.99854,             0.99928,             0.99496,             0.92233,            0.021837,            0.029994,           0.0067745,           0.0019443,           0.0019443,           0.0019443
                 160,            0.024745,            0.029667,           0.0083015,             0.99854,             0.99928,             0.99495,             0.92251,            0.021816,            0.030052,           0.0067653,           0.0019014,           0.0019014,           0.0019014
                 161,            0.024836,            0.030297,           0.0084108,             0.99852,             0.99927,             0.99496,             0.92311,            0.021792,            0.030042,           0.0067764,           0.0018594,           0.0018594,           0.0018594
                 162,            0.024608,             0.03016,           0.0082155,              0.9985,             0.99929,             0.99496,             0.92202,            0.021807,            0.029985,           0.0067612,           0.0018183,           0.0018183,           0.0018183
                 163,            0.024429,            0.030306,           0.0081572,             0.99853,             0.99926,             0.99495,             0.92251,            0.021794,            0.030003,           0.0067586,           0.0017781,           0.0017781,           0.0017781
                 164,            0.024444,            0.029752,           0.0081365,             0.99854,              0.9993,             0.99496,             0.92302,            0.021787,            0.029998,            0.006753,           0.0017389,           0.0017389,           0.0017389
                 165,            0.024826,            0.029967,           0.0083212,             0.99853,             0.99931,             0.99497,             0.92302,            0.021801,            0.029858,           0.0067439,           0.0017005,           0.0017005,           0.0017005
                 166,            0.024724,            0.030132,           0.0082609,             0.99849,             0.99932,             0.99496,             0.92229,            0.021796,            0.029959,           0.0067533,           0.0016631,           0.0016631,           0.0016631
                 167,            0.024443,            0.029693,           0.0081823,              0.9985,             0.99931,             0.99496,             0.92235,            0.021752,            0.029756,            0.006745,           0.0016267,           0.0016267,           0.0016267
                 168,            0.024321,            0.029922,           0.0081261,             0.99855,             0.99928,             0.99497,              0.9224,            0.021794,            0.029949,           0.0067623,           0.0015912,           0.0015912,           0.0015912
                 169,            0.024513,            0.030238,           0.0082234,             0.99851,             0.99929,             0.99496,             0.92178,            0.021776,            0.029976,           0.0067549,           0.0015566,           0.0015566,           0.0015566
                 170,            0.024435,            0.029958,           0.0081595,             0.99853,              0.9993,             0.99497,             0.92207,            0.021826,            0.030076,            0.006758,           0.0015231,           0.0015231,           0.0015231
                 171,            0.024252,            0.029796,           0.0080605,             0.99854,             0.99926,             0.99497,             0.92297,            0.021791,            0.029883,           0.0067625,           0.0014905,           0.0014905,           0.0014905
                 172,             0.02455,            0.029675,           0.0082436,             0.99851,             0.99926,             0.99497,             0.92209,            0.021772,             0.02992,           0.0067522,           0.0014589,           0.0014589,           0.0014589
                 173,            0.024729,            0.030852,           0.0082805,             0.99854,             0.99928,             0.99496,             0.92217,            0.021793,            0.030039,           0.0067539,           0.0014283,           0.0014283,           0.0014283
                 174,             0.02457,            0.029864,           0.0082317,             0.99854,              0.9993,             0.99497,             0.92245,             0.02178,            0.029862,           0.0067559,           0.0013987,           0.0013987,           0.0013987
                 175,            0.024626,            0.029581,           0.0082394,              0.9985,             0.99934,             0.99497,             0.92207,            0.021794,            0.029967,           0.0067632,           0.0013701,           0.0013701,           0.0013701
                 176,            0.024598,            0.030139,           0.0082446,             0.99853,              0.9993,             0.99496,              0.9222,            0.021845,            0.029911,           0.0067602,           0.0013425,           0.0013425,           0.0013425
                 177,              0.0246,            0.029475,            0.008227,             0.99855,             0.99931,             0.99497,             0.92239,            0.021814,            0.029979,            0.006762,            0.001316,            0.001316,            0.001316
                 178,              0.0246,            0.030445,           0.0082135,              0.9985,             0.99935,             0.99497,             0.92392,            0.021766,            0.029737,           0.0067409,           0.0012905,           0.0012905,           0.0012905
                 179,            0.024827,            0.029753,           0.0083929,             0.99855,             0.99932,             0.99497,               0.924,             0.02176,            0.029809,           0.0067481,            0.001266,            0.001266,            0.001266
                 180,            0.024576,             0.02992,           0.0082812,             0.99855,             0.99932,             0.99497,              0.9236,            0.021758,            0.029768,           0.0067348,           0.0012426,           0.0012426,           0.0012426
                 181,            0.024626,             0.03015,           0.0082809,             0.99852,             0.99932,             0.99498,             0.92302,            0.021752,            0.029896,           0.0067494,           0.0012202,           0.0012202,           0.0012202
                 182,            0.024472,            0.029626,           0.0081445,             0.99855,             0.99931,             0.99497,             0.92357,            0.021764,            0.029818,           0.0067341,           0.0011989,           0.0011989,           0.0011989
                 183,            0.024507,            0.030441,           0.0082581,             0.99853,             0.99933,             0.99497,              0.9242,            0.021738,            0.029792,           0.0067322,           0.0011787,           0.0011787,           0.0011787
                 184,            0.024669,            0.030182,            0.008261,             0.99848,              0.9994,             0.99497,              0.9228,            0.021759,             0.02986,           0.0067406,           0.0011595,           0.0011595,           0.0011595
                 185,            0.024676,            0.029528,           0.0083277,             0.99852,             0.99933,             0.99497,             0.92343,            0.021773,            0.029853,            0.006742,           0.0011414,           0.0011414,           0.0011414
                 186,            0.024601,            0.029786,           0.0082763,             0.99851,             0.99933,             0.99497,             0.92369,            0.021747,            0.029844,           0.0067385,           0.0011243,           0.0011243,           0.0011243
                 187,            0.024615,            0.029637,           0.0082244,             0.99853,             0.99933,             0.99497,             0.92386,            0.021738,            0.029898,            0.006736,           0.0011084,           0.0011084,           0.0011084
                 188,            0.024387,            0.029648,           0.0081764,             0.99853,             0.99934,             0.99497,             0.92372,             0.02173,            0.029749,           0.0067295,           0.0010935,           0.0010935,           0.0010935
                 189,            0.024338,            0.030162,           0.0081608,             0.99853,             0.99933,             0.99497,             0.92314,            0.021742,            0.029848,            0.006731,           0.0010797,           0.0010797,           0.0010797
                 190,            0.024355,            0.029365,           0.0081505,              0.9985,             0.99934,             0.99497,             0.92285,            0.021745,            0.029851,           0.0067353,            0.001067,            0.001067,            0.001067
                 191,            0.024345,            0.029643,           0.0081333,             0.99843,             0.99939,             0.99497,             0.92322,            0.021725,             0.02984,           0.0067355,           0.0010554,           0.0010554,           0.0010554
                 192,            0.024516,            0.029401,           0.0082314,             0.99855,             0.99934,             0.99497,             0.92349,            0.021742,            0.029891,           0.0067394,           0.0010449,           0.0010449,           0.0010449
                 193,             0.02463,            0.030428,           0.0082581,             0.99854,             0.99939,             0.99497,             0.92332,            0.021734,            0.029884,           0.0067291,           0.0010355,           0.0010355,           0.0010355
                 194,            0.024399,            0.029723,           0.0081805,             0.99852,             0.99933,             0.99498,             0.92296,            0.021743,            0.029876,             0.00673,           0.0010272,           0.0010272,           0.0010272
                 195,            0.024377,            0.029394,           0.0081822,             0.99852,             0.99931,             0.99497,             0.92275,            0.021721,            0.029741,           0.0067248,             0.00102,             0.00102,             0.00102
                 196,            0.024541,            0.029334,           0.0082326,             0.99855,              0.9993,             0.99497,             0.92368,            0.021711,             0.02964,           0.0067173,           0.0010139,           0.0010139,           0.0010139
                 197,            0.024257,            0.029732,           0.0080994,             0.99854,             0.99929,             0.99497,              0.9237,            0.021739,            0.029738,           0.0067426,           0.0010089,           0.0010089,           0.0010089
                 198,            0.024091,            0.029447,           0.0080222,             0.99852,             0.99931,             0.99497,             0.92313,            0.021739,             0.02974,             0.00674,            0.001005,            0.001005,            0.001005
                 199,            0.024497,            0.029932,           0.0081884,             0.99854,              0.9993,             0.99497,             0.92347,            0.021743,            0.029745,           0.0067355,           0.0010022,           0.0010022,           0.0010022
